12/12/2014 09:05:50,37.94,35,55.00,56.75,56.00,55.75,57.50,56.00,55.00,56.00,56.75,55.50,56.75,57.00,58.00,57.75,55.50,55.75,54.50,52.75,54.25,55.25,56.00,52.00,50.00,52.00,56.75,56.50,56.00,57.50,57.00,57.00,56.25,54.25,55.25,56.25,55.25
12/12/2014 09:06:50,38.09,35,55.00,56.75,56.25,55.75,57.50,56.00,55.25,56.00,57.00,55.50,56.75,57.00,58.00,57.75,55.75,55.75,54.75,52.50,54.25,55.50,56.25,52.00,50.25,52.25,57.00,56.50,56.25,57.50,57.25,57.00,56.50,54.25,55.25,56.50,55.50
12/12/2014 09:07:50,38.38,35,55.25,57.00,56.25,56.00,57.50,56.25,55.25,56.00,57.00,55.50,56.75,57.00,58.00,57.75,55.75,56.00,54.75,52.50,54.50,55.50,56.25,52.25,50.25,52.25,57.00,56.75,56.25,57.75,57.25,57.25,56.50,54.50,55.50,56.50,55.50
12/12/2014 09:08:50,38.23,35,55.25,57.00,56.50,56.00,57.75,56.25,55.50,56.25,57.25,55.75,57.00,57.25,58.25,58.00,56.00,56.00,55.00,52.75,54.50,55.75,56.50,52.25,50.50,52.25,57.00,56.75,56.50,57.75,57.50,57.25,56.75,54.50,55.50,56.75,55.75
12/12/2014 09:09:50,38.53,35,55.50,57.25,56.50,56.25,57.75,56.50,55.50,56.25,57.25,55.75,57.00,57.25,58.50,58.25,56.00,56.00,55.00,52.75,54.50,55.75,56.50,52.50,50.50,52.50,57.25,57.00,56.50,58.00,57.50,57.50,56.75,54.75,55.75,56.75,55.75
12/12/2014 09:10:50,38.96,35,55.50,57.25,56.75,56.25,58.00,56.50,55.75,56.50,57.50,56.00,57.00,57.50,58.50,58.25,56.25,56.25,55.25,52.75,54.75,56.00,56.75,52.50,50.50,52.50,57.25,57.00,56.75,58.00,57.75,57.50,57.00,54.75,55.75,56.75,55.75
12/12/2014 09:11:50,39.11,35,55.50,57.50,56.75,56.50,58.00,56.75,55.75,56.50,57.50,56.00,57.00,57.50,58.50,58.25,56.25,56.25,55.25,53.00,54.75,56.00,56.75,52.75,50.75,52.75,57.50,57.25,57.00,58.25,57.75,57.75,57.00,55.00,56.00,57.00,56.00
12/12/2014 09:12:50,39.11,34,55.75,57.50,56.75,56.50,58.25,56.75,56.00,56.75,57.50,56.00,57.00,57.50,58.75,58.50,56.25,56.50,55.50,53.00,55.00,56.00,57.00,52.75,50.75,52.75,57.50,57.25,57.00,58.25,58.00,57.75,57.25,55.00,56.00,57.25,56.00
12/12/2014 09:13:50,39.26,35,55.75,57.50,57.00,56.50,58.25,56.75,56.00,56.75,57.75,56.25,57.00,57.75,58.75,58.50,56.50,56.50,55.50,53.00,55.00,56.25,57.00,53.00,51.00,52.75,57.50,57.50,57.00,58.50,58.00,58.00,57.25,55.25,56.00,57.25,56.25
12/12/2014 09:14:50,39.40,35,55.75,57.50,57.00,56.75,58.25,57.00,56.00,57.00,57.75,56.25,57.00,57.75,59.00,58.75,56.50,56.50,55.50,53.25,55.00,56.25,57.25,53.00,51.00,53.00,57.75,57.50,57.25,58.50,58.25,58.00,57.50,55.25,56.25,57.25,56.25
12/12/2014 09:15:50,39.84,35,56.00,57.75,57.25,56.75,58.50,57.00,56.25,57.00,58.00,56.50,57.00,58.00,59.00,58.75,56.75,56.75,55.75,53.50,55.25,56.25,57.25,53.00,51.00,53.00,57.75,57.50,57.25,58.75,58.25,58.00,57.50,55.50,56.25,57.50,56.50
12/12/2014 09:16:50,40.14,35,56.00,57.75,57.25,56.75,58.50,57.00,56.25,57.00,58.00,56.50,57.00,58.00,59.25,59.00,56.75,56.75,55.75,53.75,55.25,56.50,57.25,53.25,51.25,53.00,58.00,57.50,57.50,58.75,58.25,58.25,57.50,55.50,56.50,57.50,56.50
12/12/2014 09:17:50,40.14,35,56.25,58.00,57.25,57.00,58.50,57.25,56.25,57.00,58.00,56.50,56.75,58.00,59.25,59.00,56.75,57.00,56.00,54.00,55.50,56.50,57.50,53.25,51.25,53.00,58.00,57.75,57.50,58.75,58.50,58.25,57.75,55.50,56.50,57.50,56.50
12/12/2014 09:18:50,40.14,35,56.25,58.00,57.50,57.00,58.75,57.25,56.50,57.25,58.25,56.50,56.75,58.25,59.25,59.00,57.00,57.00,56.00,54.00,55.50,56.75,57.50,53.50,51.50,53.25,58.00,57.75,57.50,59.00,58.50,58.50,57.75,55.75,56.75,57.75,56.50
12/12/2014 09:19:50,40.43,35,56.25,58.00,57.50,57.25,58.75,57.50,56.50,57.25,58.25,56.75,56.75,58.25,59.50,59.00,57.00,57.25,56.25,54.25,55.50,56.75,57.75,53.75,51.50,53.25,58.25,58.00,57.75,59.00,58.75,58.50,58.00,55.75,56.75,58.00,56.75
12/12/2014 09:20:50,40.58,35,56.50,58.25,57.50,57.25,59.00,57.50,56.75,57.25,58.25,56.75,56.75,58.25,59.50,59.25,57.25,57.25,56.25,54.25,55.75,57.00,57.75,53.75,51.50,53.50,58.25,58.00,57.75,59.25,58.75,58.50,58.00,56.00,57.00,58.00,56.75
12/12/2014 09:21:50,40.87,35,56.50,58.25,57.75,57.25,59.00,57.50,56.75,57.50,58.50,56.75,56.75,58.50,59.50,59.25,57.25,57.25,56.50,54.50,55.75,57.00,57.75,53.75,51.50,53.25,58.25,58.00,58.00,59.25,58.75,58.75,58.00,56.00,57.00,58.00,57.00
12/12/2014 09:22:50,40.72,35,56.50,58.25,57.75,57.50,59.25,57.75,57.00,57.50,58.50,56.75,56.75,58.50,59.75,59.25,57.25,57.25,56.50,54.50,55.75,57.00,58.00,54.00,51.75,53.50,58.50,58.25,58.00,59.25,59.00,58.75,58.25,56.00,57.00,58.00,57.00
12/12/2014 09:23:50,41.02,35,56.75,58.50,57.75,57.50,59.25,57.75,57.00,57.50,58.50,57.00,56.75,58.50,59.75,59.50,57.25,57.50,56.50,54.50,56.00,57.25,58.00,54.00,51.75,53.75,58.50,58.25,58.25,59.50,59.00,59.00,58.25,56.25,57.00,58.25,57.00
12/12/2014 09:24:50,41.16,35,56.75,58.50,58.00,57.50,59.25,57.75,57.00,57.75,58.75,57.00,56.75,58.75,59.75,59.50,57.50,57.50,56.50,54.75,56.00,57.25,58.00,54.00,51.75,53.75,58.50,58.25,58.25,59.50,59.25,59.00,58.25,56.25,57.00,58.00,57.00
12/12/2014 09:25:50,41.16,35,56.75,58.50,58.00,57.75,59.25,58.00,57.00,57.75,58.75,57.00,57.00,58.75,60.00,59.75,57.50,57.50,56.50,54.75,56.00,57.25,58.00,54.00,52.00,53.75,58.75,58.50,58.25,59.50,59.25,59.00,58.50,56.25,57.00,58.25,57.25
12/12/2014 09:26:50,41.46,35,57.00,58.75,58.00,57.75,59.25,58.00,57.25,57.75,58.75,57.25,56.75,58.75,60.00,59.75,57.75,57.50,56.75,54.75,56.25,57.25,58.00,54.25,52.00,53.75,58.75,58.50,58.25,59.50,59.25,59.25,58.50,56.25,57.25,58.50,57.25
12/12/2014 09:27:50,41.46,35,57.00,58.75,58.25,57.75,59.50,58.00,57.25,58.00,59.00,57.25,56.75,59.00,60.00,59.75,57.75,57.75,56.75,55.00,56.25,57.50,58.25,54.25,52.00,54.00,58.75,58.75,58.50,59.75,59.25,59.25,58.50,56.50,57.25,58.50,57.25
12/12/2014 09:28:50,41.31,35,57.00,59.00,58.25,57.75,59.50,58.25,57.25,58.00,59.00,57.25,56.75,59.00,60.25,60.00,57.75,57.75,56.75,55.00,56.25,57.50,58.25,54.25,52.00,54.00,59.00,58.75,58.50,59.75,59.50,59.25,58.75,56.50,57.25,58.50,57.50
12/12/2014 09:29:50,41.60,35,57.00,59.00,58.25,58.00,59.50,58.25,57.50,58.00,59.00,57.50,56.75,59.00,60.25,60.00,57.75,57.75,57.00,55.00,56.25,57.50,58.25,54.25,52.25,54.00,59.00,58.75,58.50,59.75,59.50,59.25,58.75,56.75,57.50,58.50,57.50
12/12/2014 09:30:50,41.75,35,57.25,59.00,58.50,58.00,59.75,58.25,57.50,58.25,59.00,57.50,56.75,59.25,60.25,60.00,58.00,57.75,57.00,55.00,56.50,57.50,58.25,54.25,52.25,54.25,59.25,58.75,58.75,60.00,59.50,59.50,58.75,56.75,57.50,58.50,57.50
12/12/2014 09:31:50,41.89,35,57.25,59.00,58.50,58.00,59.75,58.25,57.50,58.25,59.25,57.50,57.00,59.00,60.25,60.00,58.00,58.00,57.00,55.25,56.50,57.75,58.25,54.25,52.25,54.25,59.25,59.00,58.75,60.00,59.75,59.50,58.75,56.75,57.50,58.50,57.50
12/12/2014 09:32:50,42.04,35,57.25,59.00,58.50,58.25,59.75,58.50,57.75,58.25,59.25,57.50,57.00,59.25,60.50,60.25,58.00,58.00,57.25,55.25,56.50,57.75,58.50,54.50,52.25,54.25,59.25,59.00,58.75,60.00,59.75,59.50,59.00,56.75,57.75,58.75,57.75
12/12/2014 09:33:50,42.33,08,57.25,59.25,58.50,58.25,59.75,58.50,57.75,58.25,59.25,57.75,57.25,59.25,60.50,60.25,58.25,58.25,57.25,55.50,56.75,57.75,58.50,54.50,52.50,54.25,59.25,59.00,59.00,60.25,59.75,59.75,59.00,57.00,57.75,59.00,57.75
12/12/2014 09:34:50,42.48,35,57.50,59.25,58.75,58.25,60.00,58.50,57.75,58.50,59.25,57.75,57.25,59.25,60.50,60.25,58.25,58.25,57.50,55.50,56.75,58.00,58.75,54.75,52.50,54.25,59.25,59.25,59.00,60.25,59.75,59.75,59.00,57.00,57.75,59.00,57.75
12/12/2014 09:35:50,42.63,35,57.50,59.25,58.75,58.50,60.00,58.75,57.75,58.50,59.50,57.75,57.25,59.50,60.50,60.50,58.25,58.25,57.50,55.75,57.00,58.00,58.75,54.75,52.50,54.50,59.25,59.25,59.00,60.25,60.00,59.75,59.25,57.25,58.00,59.00,58.00
12/12/2014 09:36:50,42.63,33,57.50,59.25,58.75,58.50,60.25,58.75,58.00,58.50,59.50,57.75,57.25,59.50,60.75,60.50,58.25,58.25,57.50,55.75,57.00,58.00,58.75,55.00,52.50,54.50,59.25,59.25,59.25,60.25,60.00,60.00,59.25,57.25,58.00,59.25,58.00
12/12/2014 09:37:50,42.48,35,57.50,59.50,58.75,58.50,60.25,58.75,58.00,58.50,59.50,57.75,57.50,59.50,60.75,60.50,58.50,58.50,57.50,55.75,57.00,58.00,59.00,55.00,52.75,54.50,59.50,59.50,59.25,60.50,60.00,60.00,59.25,57.25,58.00,59.25,58.00
12/12/2014 09:38:50,42.77,35,57.75,59.50,59.00,58.50,60.25,58.75,58.00,58.75,59.50,58.00,57.50,59.75,60.75,60.50,58.50,58.50,57.50,55.75,57.00,58.25,59.00,55.00,52.75,54.50,59.50,59.50,59.25,60.50,60.25,60.00,59.25,57.25,58.00,59.25,58.25
12/12/2014 09:39:50,42.92,35,57.75,59.50,59.00,58.75,60.25,59.00,58.25,58.75,59.75,58.00,57.50,59.75,61.00,60.75,58.50,58.50,57.50,55.75,57.00,58.25,59.00,55.00,52.75,54.75,59.75,59.50,59.25,60.50,60.25,60.25,59.50,57.25,58.00,59.25,58.25
12/12/2014 09:40:50,43.36,35,57.75,59.75,59.25,58.75,60.50,59.00,58.25,58.75,59.75,58.00,57.75,59.75,61.00,61.00,58.75,58.50,57.75,55.75,57.00,58.25,59.00,55.00,53.00,54.75,59.75,59.50,59.25,60.50,60.25,60.25,59.50,57.50,58.00,59.25,58.25
12/12/2014 09:41:50,42.77,34,58.00,59.75,59.25,58.75,60.50,59.00,58.25,58.75,59.75,58.00,57.75,60.00,61.00,61.00,58.75,58.75,57.75,56.00,57.00,58.25,59.00,55.00,53.00,55.00,59.75,59.75,59.50,60.75,60.50,60.25,59.50,57.50,58.25,59.25,58.25
